20220809,2022-08-09,2022,8,August,Q3
20220829,2022-08-29,2022,8,August,Q3
20220831,2022-08-31,2022,8,August,Q3
20210828,2021-08-28,2021,8,August,Q3
20220803,2022-08-03,2022,8,August,Q3
20210829,2021-08-29,2021,8,August,Q3
20210825,2021-08-25,2021,8,August,Q3
20210807,2021-08-07,2021,8,August,Q3
20220818,2022-08-18,2022,8,August,Q3
20220827,2022-08-27,2022,8,August,Q3
20220822,2022-08-22,2022,8,August,Q3
20220830,2022-08-30,2022,8,August,Q3
20220804,2022-08-04,2022,8,August,Q3
20210827,2021-08-27,2021,8,August,Q3
20220815,2022-08-15,2022,8,August,Q3
20220819,2022-08-19,2022,8,August,Q3
20210804,2021-08-04,2021,8,August,Q3
20210824,2021-08-24,2021,8,August,Q3
20210809,2021-08-09,2021,8,August,Q3
20210805,2021-08-05,2021,8,August,Q3
20210826,2021-08-26,2021,8,August,Q3
20210812,2021-08-12,2021,8,August,Q3
20220813,2022-08-13,2022,8,August,Q3
20210816,2021-08-16,2021,8,August,Q3
20220802,2022-08-02,2022,8,August,Q3
20210811,2021-08-11,2021,8,August,Q3
20220816,2022-08-16,2022,8,August,Q3
20210815,2021-08-15,2021,8,August,Q3
20210821,2021-08-21,2021,8,August,Q3
20210831,2021-08-31,2021,8,August,Q3
20210813,2021-08-13,2021,8,August,Q3
20210830,2021-08-30,2021,8,August,Q3
20210727,2021-07-27,2021,7,July,Q3
20210705,2021-07-05,2021,7,July,Q3
20220718,2022-07-18,2022,7,July,Q3
20210728,2021-07-28,2021,7,July,Q3
20210707,2021-07-07,2021,7,July,Q3
20220725,2022-07-25,2022,7,July,Q3
20220701,2022-07-01,2022,7,July,Q3
20210711,2021-07-11,2021,7,July,Q3
20220716,2022-07-16,2022,7,July,Q3
20210709,2021-07-09,2021,7,July,Q3
20210730,2021-07-30,2021,7,July,Q3
20220702,2022-07-02,2022,7,July,Q3
20210706,2021-07-06,2021,7,July,Q3
20220723,2022-07-23,2022,7,July,Q3
20210708,2021-07-08,2021,7,July,Q3
20220731,2022-07-31,2022,7,July,Q3
20210703,2021-07-03,2021,7,July,Q3
20220730,2022-07-30,2022,7,July,Q3
20220712,2022-07-12,2022,7,July,Q3
20220713,2022-07-13,2022,7,July,Q3
20220703,2022-07-03,2022,7,July,Q3
20210718,2021-07-18,2021,7,July,Q3
20220721,2022-07-21,2022,7,July,Q3
20210729,2021-07-29,2021,7,July,Q3
20220726,2022-07-26,2022,7,July,Q3
20220706,2022-07-06,2022,7,July,Q3
20210713,2021-07-13,2021,7,July,Q3
20210722,2021-07-22,2021,7,July,Q3
20210723,2021-07-23,2021,7,July,Q3
20210719,2021-07-19,2021,7,July,Q3
20210702,2021-07-02,2021,7,July,Q3
20220715,2022-07-15,2022,7,July,Q3
20220719,2022-07-19,2022,7,July,Q3
20220709,2022-07-09,2022,7,July,Q3
20210715,2021-07-15,2021,7,July,Q3
20210717,2021-07-17,2021,7,July,Q3
20220704,2022-07-04,2022,7,July,Q3
20220728,2022-07-28,2022,7,July,Q3
20210716,2021-07-16,2021,7,July,Q3
20220720,2022-07-20,2022,7,July,Q3
20220708,2022-07-08,2022,7,July,Q3
20210712,2021-07-12,2021,7,July,Q3
20210714,2021-07-14,2021,7,July,Q3
20210701,2021-07-01,2021,7,July,Q3
20220727,2022-07-27,2022,7,July,Q3
20220729,2022-07-29,2022,7,July,Q3
20220705,2022-07-05,2022,7,July,Q3
20220711,2022-07-11,2022,7,July,Q3
20220710,2022-07-10,2022,7,July,Q3
20210725,2021-07-25,2021,7,July,Q3
20220724,2022-07-24,2022,7,July,Q3
20210721,2021-07-21,2021,7,July,Q3
20220722,2022-07-22,2022,7,July,Q3
20210731,2021-07-31,2021,7,July,Q3
20210710,2021-07-10,2021,7,July,Q3
20220717,2022-07-17,2022,7,July,Q3
20220714,2022-07-14,2022,7,July,Q3
20210720,2021-07-20,2021,7,July,Q3
20210724,2021-07-24,2021,7,July,Q3
20210726,2021-07-26,2021,7,July,Q3
20220707,2022-07-07,2022,7,July,Q3
20210704,2021-07-04,2021,7,July,Q3
